"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","external_gene_name","transcript_length"
"17","ENSG00000002330",1250.10449081473,0.123363445845719,0.0753086791576681,1.63810396391952,0.101400008248443,0.137595425471051,"BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]","BAD",1157
"18","ENSG00000002549",1309.52554650861,-0.203690503989572,0.0705438419890449,-2.88743139367436,0.0038840129908496,0.00680433922778011,"leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]","LAP3",2209
"19","ENSG00000002822",646.280623781372,-0.753180162247908,0.113888596500328,-6.61330620792874,3.7582990906413e-11,1.40693082691632e-10,"mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]","MAD1L1",2991
"20","ENSG00000002834",15845.1407871598,1.41580296000943,0.0281832874440749,50.2355505126523,0,0,"LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]","LASP1",4023
"21","ENSG00000002919",656.842898916272,0.0128712891841079,0.0986443826675395,0.130481724717037,0.89618531208941,0.916579015309977,"sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]","SNX11",2992
"22","ENSG00000002933",46.4965764745614,0.421298853076006,0.250526047060133,1.68165688965221,0.0926353921610374,0.126879108556355,"transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]","TMEM176A",2065
"23","ENSG00000003056",2179.57770127068,0.251975924970459,0.0768973278847263,3.27678388705764,0.00104996701535452,0.00198700153196451,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]","M6PR",2450
"24","ENSG00000003096",33.4175529967704,-1.73641881672092,0.399992602685362,-4.34112732351404,1.41753547384179e-05,3.34171860753577e-05,"kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]","KLHL13",5331
"25","ENSG00000003137",167.118350518435,-2.66892686622887,0.234520489792165,-11.380356866021,5.23849294057755e-30,5.08614303402831e-29,"cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]","CYP26B1",4556
"26","ENSG00000003147",957.792206343281,-0.515854640730462,0.0873550129024235,-5.90526660795846,3.52076902702085e-09,1.14258257058354e-08,"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]","ICA1",2440
"27","ENSG00000003249",2850.29947717856,0.199337524111111,0.0622449049802993,3.20247133760107,0.00136253858622966,0.00254522989852369,"dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]","DBNDD1",2889
"28","ENSG00000003393",1195.63693176761,-0.446044838928288,0.0871005541377216,-5.12103330850239,3.03865962020504e-07,8.3714236680215e-07,"alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]","ALS2",9251
"29","ENSG00000003402",1542.10650821779,-0.5290860806994,0.0792762875897956,-6.67395127578481,2.49006318812693e-11,9.4520765916655e-11,"CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]","CFLAR",14612
"30","ENSG00000003436",271.650828814126,-4.36739604951834,0.245334847939793,-17.8017761691569,6.84626742016279e-71,2.00311015304538e-69,"tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]","TFPI",7690
"31","ENSG00000003509",355.696303255088,-0.433110656138015,0.134703029418878,-3.21530004192553,0.00130308242959281,0.00244152154745984,"NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]","NDUFAF7",2974
"32","ENSG00000003756",2557.81137515241,-0.267606564077797,0.0548015915577748,-4.88318963867449,1.04383392208631e-06,2.75450297234775e-06,"RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]","RBM5",5616
"33","ENSG00000003987",144.939318969276,-0.474318987603564,0.234875081887096,-2.01945214363594,0.0434402465698335,0.063728677221322,"myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","MTMR7",5110
"34","ENSG00000003989",5468.28633797261,-1.38452786907926,0.0550584743515525,-25.1464989792297,1.54347632806731e-139,1.17520829189687e-137,"solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]","SLC7A2",7638
"35","ENSG00000004059",1542.8461285961,0.153016311246256,0.078620736239933,1.94625894597686,0.051623642400237,0.0745744839732703,"ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]","ARF5",1509
"36","ENSG00000004139",522.217171234896,0.876245656834787,0.103125688910387,8.49687081941552,1.94769987386702e-17,1.09259165694738e-16,"sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]","SARM1",10277
"37","ENSG00000004142",3572.50369067651,0.0779401363669697,0.0387016249062882,2.01387245511508,0.0440229261581816,0.0645325938504305,"DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]","POLDIP2",2670
"38","ENSG00000004399",2482.32121544741,0.328926526122686,0.0675006209058404,4.8729407479306,1.09949206749408e-06,2.89550702240554e-06,"plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]","PLXND1",6913
"39","ENSG00000004455",4289.42774593599,-0.555100810250424,0.0465158221736098,-11.9335912881134,7.90864315060704e-33,8.54527251625757e-32,"adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]","AK2",7687
"40","ENSG00000004478",20652.3963801854,0.787768704890966,0.0405807379480056,19.4123799793957,6.06516020404077e-84,2.34327554470655e-82,"FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]","FKBP4",3715
"41","ENSG00000004487",1888.05363961033,-0.204436568004576,0.0579332336736221,-3.52883060449048,0.000417400218632519,0.000834031744413044,"lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]","KDM1A",5786
"42","ENSG00000004534",1509.26382382532,-0.362552614201788,0.0788152148281802,-4.60003331834044,4.22423370406468e-06,1.04940894537153e-05,"RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]","RBM6",4324
"43","ENSG00000004660",271.199738199693,0.180570377268519,0.12076205344935,1.49525759218936,0.134847228162047,0.177613648019207,"calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]","CAMKK1",3898
"44","ENSG00000004700",965.860530159271,-0.367525378190269,0.0784338544918976,-4.68580029084552,2.788680892866e-06,7.06417031459521e-06,"RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]","RECQL",3745
"45","ENSG00000004766",367.134484294054,-1.04606104199361,0.157609033385796,-6.63706273379049,3.19995483350488e-11,1.20368940162567e-10,"VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]","VPS50",5736
"46","ENSG00000004777",820.609928221591,-0.566178527129777,0.295709730646231,-1.91464286918282,0.0555380640711893,0.0797249828232507,"Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]","ARHGAP33",4352
"47","ENSG00000004779",767.714221867913,0.107763139285913,0.0696642228646117,1.54689358259755,0.121888908784319,0.162302474163616,"NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]","NDUFAB1",885
"48","ENSG00000004799",229.39828906474,0.240752801997938,0.147783669653237,1.62908934771241,0.103294105921924,0.139917733989123,"pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]","PDK4",3601
"49","ENSG00000004838",343.64017096245,-0.492062774596428,0.111364764379311,-4.41847811863049,9.93983412359664e-06,2.37898235825787e-05,"zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]","ZMYND10",1774
"50","ENSG00000004864",619.170513029084,-1.24453774856767,0.133539977191724,-9.31958934500102,1.16791448507011e-20,7.71107839534117e-20,"solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]","SLC25A13",3192
"51","ENSG00000004866",255.352709505042,0.11427159070233,0.122823398139262,0.930373140895878,0.352177920174712,0.41639634223345,"suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]","ST7",2899
"52","ENSG00000004897",1772.21614008427,-0.599619423833517,0.112975854718655,-5.3075006630997,1.11138601547294e-07,3.17678285871739e-07,"cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]","CDC27",5830
"53","ENSG00000004961",729.848212142371,0.651812909871716,0.0940583710784759,6.92987665423089,4.21207712787375e-12,1.70050369627647e-11,"holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]","HCCS",2312
"54","ENSG00000004975",1274.64485476946,-0.359681261176887,0.0625893362186459,-5.74668598370172,9.10095181663418e-09,2.86980849243345e-08,"dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]","DVL2",2989
"55","ENSG00000005001",44.9435351993244,0.13206354862817,0.306253608116356,0.431222833391059,0.666306352964462,0.719882890681046,"serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]","PRSS22",1769
"56","ENSG00000005007",3572.73394533241,0.204456465590366,0.0479392649191037,4.26490614604502,1.9998624883898e-05,4.6563321886329e-05,"UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","UPF1",5328
"57","ENSG00000005020",339.583618203978,-0.95785700666937,0.179077106810439,-5.34885236717223,8.85137059398077e-08,2.55192305433192e-07,"src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]","SKAP2",3839
"58","ENSG00000005022",3414.31563272688,0.0949458069758669,0.0477997083693035,1.98632607216575,0.0469971294696784,0.0685374804766143,"solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]","SLC25A5",1307
"59","ENSG00000005059",353.43706767341,-0.619284814562217,0.181159464591004,-3.41845134042734,0.000629785776242041,0.00122991012549443,"mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]","MCUB",2230
"60","ENSG00000005075",631.182488706658,-0.657600931975034,0.0857573133058073,-7.66816154361149,1.74479056458557e-14,8.14819696947782e-14,"RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]","POLR2J",937
"61","ENSG00000005100",1035.50850294535,-0.295616366302581,0.0781644492361294,-3.78197977714325,0.0001555860045853,0.000327205585479019,"DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]","DHX33",5535
"62","ENSG00000005156",1325.5365656764,0.207496696717673,0.119217836230814,1.74048366652071,0.0817741256477518,0.113277914239146,"DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]","LIG3",8382
"63","ENSG00000005175",1597.04943267404,0.0381106673315585,0.0814261172857734,0.468039845223187,0.639756095811898,0.695468344950397,"RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]","RPAP3",4339
"64","ENSG00000005187",31.2828687230658,-2.73509089297892,0.497495882913123,-5.49771563326996,3.84742701260578e-08,1.14814347247599e-07,"acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]","ACSM3",3311
"65","ENSG00000005189",206.679950020429,-1.60816169366942,0.237918492556339,-6.75929675070805,1.38663129418052e-11,5.37319626494951e-11,"RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]","REXO5",2691
"66","ENSG00000005194",2055.16845548717,-0.093486772375009,0.05659481969692,-1.65186094550093,0.0985629011428994,0.134235248209263,"cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]","CIAPIN1",2021
"67","ENSG00000005206",1812.74158989827,-0.314986799825009,0.0537447910710304,-5.86078750234073,4.60677187348449e-09,1.48099184673501e-08,"signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]","SPPL2B",3691
"68","ENSG00000005238",362.91560752851,0.42615043929235,0.122232408153507,3.48639485820456,0.000489577791345863,0.000969328291259601,"atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]","ATOSB",5771
"69","ENSG00000005243",126.65836896442,0.619073901142791,0.169356627803799,3.65544537093638,0.000256735877065498,0.000527073654902677,"COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]","COPZ2",914
"70","ENSG00000005249",227.884052307946,-0.263404708161159,0.133999366428626,-1.96571607151187,0.0493314172911696,0.0716367447168222,"protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]","PRKAR2B",4353
"71","ENSG00000005302",617.79201207878,0.340940466692223,0.103853382493016,3.2829018998505,0.00102744413318821,0.00194720853189382,"MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]","MSL3",6544
"72","ENSG00000005339",2964.20559420823,0.584401479012309,0.0757160353269861,7.71833174424046,1.17862112170311e-14,5.54595121235075e-14,"CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]","CREBBP",10790
"73","ENSG00000005379",860.672263007946,0.295263141810177,0.147801750139623,1.9976971959483,0.0457494984069029,0.0668078139589363,"TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]","TSPOAP1",7698
"74","ENSG00000005436",177.66408236334,-0.685245811484905,0.245454778053051,-2.79173954942039,0.00524255357947789,0.00900026999008467,"GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]","GCFC2",4367
"75","ENSG00000005448",859.319718401639,0.133409346421702,0.0868805505352086,1.5355490452105,0.124649019501792,0.165622026116271,"WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]","WDR54",2356
"76","ENSG00000005469",273.139069110309,-1.67581494963953,0.118136806047915,-14.1853754617324,1.12860066394086e-45,1.79199763957438e-44,"carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]","CROT",3205
"77","ENSG00000005483",1091.92291948825,-0.303057713525746,0.124057368140159,-2.44288362770483,0.0145704347362735,0.0233112632423544,"lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]","KMT2E",7782
"78","ENSG00000005486",1654.22406748739,-0.507474683111275,0.0532660423001469,-9.5271708052144,1.61627955726113e-21,1.12055164193503e-20,"rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]","RHBDD2",1878
"79","ENSG00000005801",278.747037813353,-0.217382497197538,0.186359188884133,-1.16647050515278,0.243424266953106,0.300843280088224,"zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]","ZNF195",9943
"80","ENSG00000005810",1827.77786295141,0.199261301271979,0.112605504676908,1.76955204671127,0.0768017932277177,0.107039108095149,"MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]","MYCBP2",17482
"81","ENSG00000005812",808.378420164231,-0.129971081666816,0.0687980693879228,-1.88916757146142,0.0588693785002213,0.084089885690936,"F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]","FBXL3",3506
"82","ENSG00000005844",210.405042556032,0.950900688306625,0.264095151225742,3.60059881407599,0.000317485138706851,0.000643570995790627,"integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]","ITGAL",7524
"83","ENSG00000005882",1402.73133818211,0.919620445952119,0.101514144317736,9.05903755710865,1.3160662188936e-19,8.29790904115962e-19,"pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]","PDK2",3364
"84","ENSG00000005884",1628.02554984352,0.614505061023585,0.116851828530916,5.25883992359607,1.44967011996187e-07,4.10222970074288e-07,"integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]","ITGA3",5479
"85","ENSG00000005889",698.718134694449,-0.0960046364325504,0.136982830284379,-0.700851604783193,0.483395629111754,0.547811914965187,"zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]","ZFX",7612
"86","ENSG00000005893",1806.92022375234,0.135881631782036,0.0569800153954792,2.38472437816885,0.0170919214738124,0.0270397105211467,"lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]","LAMP2",6535
"87","ENSG00000005961",144.614782008572,-0.975525323637313,0.257534906191393,-3.78793437388379,0.000151904958166555,0.000319814161187372,"integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]","ITGA2B",3479
"88","ENSG00000006007",3466.41156824429,0.180029569857469,0.0545341571585653,3.30122585985896,0.000962633560330085,0.00183372186620303,"glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]","GDE1",2907
"89","ENSG00000006015",645.460190843096,0.400835814738021,0.0881975443214904,4.54475028552867,5.50004190847602e-06,1.34961450524609e-05,"required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]","REX1BD",2465
"90","ENSG00000006016",828.010658891619,1.26257526606348,0.138686960025803,9.1037777872453,8.72431717210471e-20,5.53161409363446e-19,"cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]","CRLF1",1746
"91","ENSG00000006025",584.564701805009,-1.04886475827646,0.0985705397292327,-10.6407529182413,1.92566925384075e-26,1.63870677679781e-25,"oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]","OSBPL7",4497
"92","ENSG00000006042",329.539714285316,1.11595861436909,0.125358761641692,8.9021190043245,5.47904785290776e-19,3.33819387201025e-18,"transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]","TMEM98",4218
"93","ENSG00000006062",225.289602995576,-0.484955146182977,0.130210597346407,-3.72439076439241,0.000195787463881535,0.000407668763751414,"mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]","MAP3K14",4583
"94","ENSG00000006071",222.394189824814,0.322850500676008,0.200489225975936,1.61031346749156,0.1073294406216,0.144841347107508,"ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59]","ABCC8",6565
"95","ENSG00000006118",5598.34713248059,0.183045184770021,0.0504389755969286,3.62904247367719,0.00028447443762596,0.000581270743548337,"transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]","TMEM132A",3981
"96","ENSG00000006125",15582.8581706068,-0.119565799328108,0.0559710361310422,-2.13620843194995,0.0326624284784303,0.0492261626101588,"adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]","AP2B1",5702
"97","ENSG00000006194",1200.36989905967,0.255784741919989,0.0710802270661008,3.59853580211727,0.000320013801631543,0.000648494894512481,"zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]","ZNF263",4920
"98","ENSG00000006282",3121.61532921978,0.503057291464521,0.0480067752210711,10.4788811401712,1.08014012482581e-25,8.91218277898106e-25,"spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]","SPATA20",3539
"99","ENSG00000006327",2256.71377785101,0.880726759903271,0.0976909659671619,9.01543711011437,1.9608690705843e-19,1.22155575593338e-18,"TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]","TNFRSF12A",1678
"100","ENSG00000006432",2458.19567593722,0.538251964461815,0.0539704383835374,9.97308861263572,1.99913419089631e-23,1.5124187777728e-22,"mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]","MAP3K9",11511
"101","ENSG00000006451",1055.32918304295,-0.378048251912095,0.0745219129740243,-5.07298104443278,3.91631524670328e-07,1.07077749920363e-06,"RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]","RALA",2787
"102","ENSG00000006453",1236.04341806608,0.205612464969976,0.0714148282062177,2.87912846861788,0.00398775853618728,0.00697310281433487,"BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]","BAIAP2L1",3645
"103","ENSG00000006459",420.502598467043,0.902209659800866,0.158055633442238,5.70817781152092,1.14192090897389e-08,3.57485218438087e-08,"lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]","KDM7A",9220
"104","ENSG00000006530",401.956947483248,0.295538539126469,0.112358755073034,2.63031162043731,0.00853066329663552,0.0141905246099648,"acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]","AGK",3874
"105","ENSG00000006534",364.113089835379,0.515557578422211,0.0915998164222255,5.62836912298787,1.81921457136693e-08,5.58899804605886e-08,"aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]","ALDH3B1",5884
"106","ENSG00000006555",116.006265596318,-0.813198703958212,0.185595881036219,-4.38155577277881,1.17834871117948e-05,2.79965332473664e-05,"tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]","TTC22",3401
"107","ENSG00000006576",842.131765086612,-0.466809151995783,0.0757869496510136,-6.15949255307626,7.29784122480083e-10,2.49521777171499e-09,"putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]","PHTF2",5198
"108","ENSG00000006607",1018.55712003534,0.607057755076718,0.118718686812272,5.11341366196753,3.16388399275253e-07,8.70904219569513e-07,"FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]","FARP2",6065
"109","ENSG00000006611",100.344878247617,2.62317640323069,0.395028916878845,6.64046678900527,3.12691286995164e-11,1.17802099440886e-10,"USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]","USH1C",3241
"110","ENSG00000006625",1851.84884427701,-0.378283328666407,0.0579210715851631,-6.53101398702898,6.53258971932582e-11,2.40402255923183e-10,"gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]","GGCT",1158
"111","ENSG00000006634",347.988719526913,-1.59955470256867,0.192165874302954,-8.32382288671573,8.51708400619003e-17,4.61283002331922e-16,"DBF4-CDC7 kinase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:17364]","DBF4",3655
"112","ENSG00000006638",50.2503178164678,0.816663355228035,0.269552227069856,3.02970360922446,0.00244793838995139,0.00441503779431599,"thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]","TBXA2R",2642
"113","ENSG00000006652",916.697264342507,-0.788878814851411,0.0948028471624882,-8.32125657048364,8.70356171198038e-17,4.70990746009911e-16,"interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]","IFRD1",3650
"114","ENSG00000006695",390.230016578426,-0.28946932476891,0.102260568967731,-2.83070324848529,0.0046445791119438,0.00804261471439131,"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]","COX10",4948
"115","ENSG00000006704",1057.81185641753,-0.84074654547501,0.116028755083268,-7.24601884137812,4.29200432261588e-13,1.84489588248461e-12,"GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]","GTF2IRD1",5868
"116","ENSG00000006712",2559.71513231256,0.13716260637237,0.0577103219392449,2.37674304636127,0.0174662504784702,0.0275749461900911,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]","PAF1",2200
"117","ENSG00000006715",2057.83891319535,-0.315486994626681,0.067417518617632,-4.67959962181358,2.87435669973728e-06,7.26823154604376e-06,"VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]","VPS41",5854
"118","ENSG00000006740",492.753729421368,0.429210503770469,0.11102272691696,3.86596974952255,0.000110648653298287,0.000236792482896728,"Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]","ARHGAP44",4428
"119","ENSG00000006744",1956.94441974012,-0.328997609178092,0.0620874952183659,-5.29893512406943,1.16480008929835e-07,3.3243527318423e-07,"elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]","ELAC2",3767
"120","ENSG00000006747",40.4139482674071,-2.16504806085905,0.339888253924262,-6.3698819710948,1.89173722663311e-10,6.74990920547086e-10,"scinderin [Source:HGNC Symbol;Acc:HGNC:21695]","SCIN",9682
